"Line","Hybrid_Name","Env","DTHD","DTMT","GY","Height"
"GID6934721","GID6934721","Flat5IR",82,120,6.623166022,107
"GID6934723","GID6934723","Flat5IR",85,121,6.781570719,108
"GID6934762","GID6934762","Flat5IR",75,115,7.203223232,105
"GID6934763","GID6934763","Flat5IR",82,121,6.657354262,106
"GID6934774","GID6934774","Flat5IR",82,122,6.672169049,102
"GID6934780","GID6934780","Flat5IR",85,123,6.596369899,107
"GID6934786","GID6934786","Flat5IR",80,121,6.141669263,102
"GID6934788","GID6934788","Flat5IR",79,118,6.382125353,99
"GID6934791","GID6934791","Flat5IR",79,118,6.576996716,101
"GID6934811","GID6934811","Flat5IR",83,123,5.726854503,94
"GID6934816","GID6934816","Flat5IR",78,119,7.397509986,114
"GID6934851","GID6934851","Flat5IR",81,122,5.920014235,103
"GID6934881","GID6934881","Flat5IR",81,120,6.510900773,106
"GID6934889","GID6934889","Flat5IR",84,123,7.272153803,109
"GID6934907","GID6934907","Flat5IR",81,121,6.880131499,108
"GID6934920","GID6934920","Flat5IR",81,123,6.974025467,112
"GID6934953","GID6934953","Flat5IR",81,118.6666667,7.340087193,110.3333333
"GID6934954","GID6934954","Flat5IR",82.33333333,122.3333333,6.268862556,108.6666667
"GID6934955","GID6934955","Flat5IR",81.33333333,119.6666667,7.506469586,110.6666667
"GID6934956","GID6934956","Flat5IR",81.33333333,122.6666667,5.975985283,104
"GID6934973","GID6934973","Flat5IR",81.66666667,122,6.088235676,107
"GID6934982","GID6934982","Flat5IR",83.66666667,122.3333333,6.793079403,112
"GID6935028","GID6935028","Flat5IR",79.33333333,116.3333333,6.435363576,106
"GID6935030","GID6935030","Flat5IR",78,116.6666667,6.87410994,99.66666667
"GID6935036","GID6935036","Flat5IR",79,120,6.369120751,104
"GID6935075","GID6935075","Flat5IR",80,122,6.303593841,98
"GID6935086","GID6935086","Flat5IR",79,119,5.235683298,105
"GID6935143","GID6935143","Flat5IR",83.66666667,124.3333333,6.285365502,106.6666667
"GID6935144","GID6935144","Flat5IR",85,125.6666667,5.330949532,108.6666667
"GID6935159","GID6935159","Flat5IR",79.66666667,119.3333333,6.759439622,111
"GID6935237","GID6935237","Flat5IR",82.66666667,122,6.186220315,107.3333333
"GID6935245","GID6935245","Flat5IR",79,119.3333333,6.487075102,104.3333333
"GID6935246","GID6935246","Flat5IR",80,119,6.384511132,105.3333333
"GID6935247","GID6935247","Flat5IR",80.66666667,119.6666667,6.435793495,104.6666667
"GID6935248","GID6935248","Flat5IR",80.66666667,119.6666667,6.942915858,106.3333333
"GID6935249","GID6935249","Flat5IR",79,118.6666667,6.656875888,104.3333333
"GID6935251","GID6935251","Flat5IR",80.66666667,121.3333333,6.555451585,105.6666667
"GID6935254","GID6935254","Flat5IR",81.33333333,120.3333333,6.606183653,103
"GID6935255","GID6935255","Flat5IR",79.66666667,119.6666667,6.350913349,102.6666667
"GID6935264","GID6935264","Flat5IR",76,117.6666667,6.246070076,99.66666667
"GID6935268","GID6935268","Flat5IR",77.66666667,118.3333333,6.983392166,107.6666667
"GID6935273","GID6935273","Flat5IR",75.66666667,116.3333333,5.989473352,106.6666667
"GID6935274","GID6935274","Flat5IR",81,122.3333333,6.243604382,107.6666667
"GID6935282","GID6935282","Flat5IR",79,118.3333333,6.937621746,107.3333333
"GID6935291","GID6935291","Flat5IR",78.33333333,119,6.809986139,106.3333333
"GID6935367","GID6935367","Flat5IR",80,120.6666667,7.176938166,109
"GID6935372","GID6935372","Flat5IR",79.66666667,118,7.002579196,103.3333333
"GID6935422","GID6935422","Flat5IR",81,124,5.227706538,97
"GID6935436","GID6935436","Flat5IR",78,121,6.161039478,105
"GID6935450","GID6935450","Flat5IR",79,121,6.712606508,105
"GID6935465","GID6935465","Flat5IR",81,120,6.359843596,106.6666667
"GID6935477","GID6935477","Flat5IR",79,118,6.753005989,100
"GID6935577","GID6935577","Flat5IR",79.33333333,117.6666667,6.919694146,101
"GID6935583","GID6935583","Flat5IR",79.33333333,118.6666667,6.90260051,99.33333333
"GID6935634","GID6935634","Flat5IR",80.33333333,122.3333333,5.690418626,102.6666667
"GID6935638","GID6935638","Flat5IR",82,125.3333333,6.971900169,104.3333333
"GID6935647","GID6935647","Flat5IR",82,124.3333333,6.532014259,103
"GID6935673","GID6935673","Flat5IR",80.66666667,123,6.113210923,93.33333333
"GID6935721","GID6935721","Flat5IR",79.66666667,121.6666667,6.241416406,96.66666667
"GID6935732","GID6935732","Flat5IR",75,115,5.293252883,96
"GID6935775","GID6935775","Flat5IR",91,128,6.247668373,110
"GID6935786","GID6935786","Flat5IR",83,124,6.398095736,102
"GID6935788","GID6935788","Flat5IR",82,122,6.105218433,105
"GID6935804","GID6935804","Flat5IR",78,121,5.44652916,99
"GID6935817","GID6935817","Flat5IR",75,120,6.18328128,101
"GID6935818","GID6935818","Flat5IR",76,115,5.113765643,100
"GID6935819","GID6935819","Flat5IR",75,115,5.52915034,98
"GID6935823","GID6935823","Flat5IR",91,127,4.374164763,109
"GID6935826","GID6935826","Flat5IR",79,119,6.491543853,105
"GID6935830","GID6935830","Flat5IR",82,120,6.492683216,110
"GID6935855","GID6935855","Flat5IR",81,119,6.852007817,105
"GID6935864","GID6935864","Flat5IR",81,125,6.049158574,106
"GID6935867","GID6935867","Flat5IR",86,123,5.424087301,107
"GID6935869","GID6935869","Flat5IR",80,120,6.339186997,100
"GID6935871","GID6935871","Flat5IR",79,120,6.523802694,107
"GID6935880","GID6935880","Flat5IR",76,118,4.726082147,99
"GID6935883","GID6935883","Flat5IR",78,120,5.365968177,98
"GID6935894","GID6935894","Flat5IR",77,119,5.740896934,96
"GID6935895","GID6935895","Flat5IR",80,123,6.775654631,97
"GID6935896","GID6935896","Flat5IR",77,118,6.545455691,103
"GID6935906","GID6935906","Flat5IR",86,126,6.896452387,106
"GID6935910","GID6935910","Flat5IR",86,122,5.713546447,103
"GID6935916","GID6935916","Flat5IR",80,119,6.512407144,103
"GID6935918","GID6935918","Flat5IR",80,118,6.084181314,96
"GID6935925","GID6935925","Flat5IR",81,122,6.548567957,96
"GID6935926","GID6935926","Flat5IR",81,121,6.036886987,97
"GID6935928","GID6935928","Flat5IR",80,119,6.729764684,99
"GID6935930","GID6935930","Flat5IR",80,121,6.564522381,100
"GID6935931","GID6935931","Flat5IR",84,123,6.370790411,107
"GID6935935","GID6935935","Flat5IR",80,122,6.962243441,105
"GID6935936","GID6935936","Flat5IR",81,121,6.142870137,103
"GID6935944","GID6935944","Flat5IR",80,121,6.890448894,98
"GID6935946","GID6935946","Flat5IR",80,120,6.578197924,104
"GID6935947","GID6935947","Flat5IR",87,126,6.385605347,113
"GID6935948","GID6935948","Flat5IR",80,123,6.595291711,108
"GID6935950","GID6935950","Flat5IR",80,124,5.307543074,107
"GID6935952","GID6935952","Flat5IR",81,123,6.824352134,112
"GID6935963","GID6935963","Flat5IR",81,125,6.462528921,111
"GID6935965","GID6935965","Flat5IR",83,126,7.063668284,105
"GID6935970","GID6935970","Flat5IR",84,123,6.929195707,101
"GID6935972","GID6935972","Flat5IR",86,123,6.585605737,102
"GID6935973","GID6935973","Flat5IR",77,115,5.727334145,103
"GID6935986","GID6935986","Flat5IR",80,122,4.877760818,96
"GID6935987","GID6935987","Flat5IR",79,121,6.381464848,98
"GID6936002","GID6936002","Flat5IR",80,119,6.531892391,106
"GID6936020","GID6936020","Flat5IR",75,117,5.894285691,101
"GID6936023","GID6936023","Flat5IR",85,123,6.551835781,103
"GID6936024","GID6936024","Flat5IR",82,122,7.095995478,103
"GID6936049","GID6936049","Flat5IR",76,118,6.093243893,103
"GID6936055","GID6936055","Flat5IR",79,119,6.999226263,99
"GID6936065","GID6936065","Flat5IR",80,119,6.655066323,96
"GID6936066","GID6936066","Flat5IR",81,121,5.822018019,96
"GID6936073","GID6936073","Flat5IR",80,120,7.657915716,109
"GID6936079","GID6936079","Flat5IR",80,121,7.431134776,112
"GID6936087","GID6936087","Flat5IR",79,120,7.314896139,108
"GID6936089","GID6936089","Flat5IR",85,122,6.445380169,110
"GID6936091","GID6936091","Flat5IR",82,121,6.751932866,107
"GID6936094","GID6936094","Flat5IR",76,115,6.375864563,102
"GID6936095","GID6936095","Flat5IR",76,117,6.118314593,104
"GID6936096","GID6936096","Flat5IR",78,119,6.545665289,103
"GID6936098","GID6936098","Flat5IR",74,114,6.392958319,102
"GID6936102","GID6936102","Flat5IR",76,116,6.547944349,98
"GID6936103","GID6936103","Flat5IR",76,117,6.694953046,107
"GID6936106","GID6936106","Flat5IR",81,123,7.141676439,108
"GID6936111","GID6936111","Flat5IR",83,124,6.628856166,108
"GID6936116","GID6936116","Flat5IR",81,122,6.926292196,106
"GID6936128","GID6936128","Flat5IR",76,117,6.826007226,96
"GID6936131","GID6936131","Flat5IR",80,121,6.836263589,103
"GID6936142","GID6936142","Flat5IR",90,129,6.626577286,108
"GID6936143","GID6936143","Flat5IR",91,128,6.298372316,111
"GID6936144","GID6936144","Flat5IR",91,126,6.219065599,109
"GID6936145","GID6936145","Flat5IR",90,125,6.424192575,110
"GID6936147","GID6936147","Flat5IR",73,114,5.629320969,101
"GID6936148","GID6936148","Flat5IR",73,113,5.972910999,105
"GID6936156","GID6936156","Flat5IR",75,115,5.947839695,97
"GID6936157","GID6936157","Flat5IR",73,113,5.767213059,99
"GID6936162","GID6936162","Flat5IR",73,114,4.861799755,99
"GID6936166","GID6936166","Flat5IR",79,119,5.275475119,95
"GID6936221","GID6936221","Flat5IR",80,122,6.768352632,109
"GID6936223","GID6936223","Flat5IR",80,122,5.776899722,104
"GID6936230","GID6936230","Flat5IR",78,116,6.360375569,103
"GID6936273","GID6936273","Flat5IR",78,119,5.387156659,102
"GID6936286","GID6936286","Flat5IR",81,119,5.546599106,97
"GID6936326","GID6936326","Flat5IR",86,125,6.814975922,110
"GID6936336","GID6936336","Flat5IR",72,117,4.863408952,106
"GID6936362","GID6936362","Flat5IR",80,118,7.012126376,103
"GID6936367","GID6936367","Flat5IR",79,120,5.514691102,107
"GID6936368","GID6936368","Flat5IR",80,119,5.621813799,102
"GID6936371","GID6936371","Flat5IR",77,118,4.696457829,101
"GID6936383","GID6936383","Flat5IR",87,124,6.301015889,107
"GID6936384","GID6936384","Flat5IR",80,119,6.487910586,106
"GID6936392","GID6936392","Flat5IR",78,120,5.175659979,100
"GID6936437","GID6936437","Flat5IR",76,115,5.866828039,107
"GID6936438","GID6936438","Flat5IR",76,116,5.181927736,100
"GID6936440","GID6936440","Flat5IR",77,119,5.595603129,99
"GID6936466","GID6936466","Flat5IR",83,124,6.11076316,105
"GID6936469","GID6936469","Flat5IR",79,120,5.061190166,94
"GID6936474","GID6936474","Flat5IR",83,126,5.80819856,102
"GID6936492","GID6936492","Flat5IR",86,126,6.664039073,114
"GID6936493","GID6936493","Flat5IR",82,124,6.025862436,111
"GID6936496","GID6936496","Flat5IR",85,123,5.941532133,111
"GID6936523","GID6936523","Flat5IR",75,118,5.31731534,97
"GID6936526","GID6936526","Flat5IR",76,117,5.84808486,93
"GID6936529","GID6936529","Flat5IR",75,117,6.379139223,95
"GID6936532","GID6936532","Flat5IR",77,118,5.286831283,96
"GID6936533","GID6936533","Flat5IR",75,117,5.712472313,94
"GID6936536","GID6936536","Flat5IR",75,118,4.64979404,95
"GID6936537","GID6936537","Flat5IR",80,118,5.1022161,96
"GID6936542","GID6936542","Flat5IR",78,119,5.953498523,104
"GID6936543","GID6936543","Flat5IR",77,119,6.335834553,104
"GID6936544","GID6936544","Flat5IR",78,118,6.480563916,107
"GID6936572","GID6936572","Flat5IR",77,121,6.157154181,105
"GID6936575","GID6936575","Flat5IR",80,123,5.387353574,105
"GID6936589","GID6936589","Flat5IR",87,124,4.980516027,100
"GID6936595","GID6936595","Flat5IR",84,123,5.650601391,104
"GID6936614","GID6936614","Flat5IR",81,122,5.752026117,101
"GID6936618","GID6936618","Flat5IR",81,121,5.019262814,103
"GID6936686","GID6936686","Flat5IR",77.33333333,118.6666667,6.694888351,104
"GID6936696","GID6936696","Flat5IR",79.33333333,120.3333333,6.934204715,104
"GID6936770","GID6936770","Flat5IR",80.66666667,121.3333333,6.156996835,101.3333333
"GID6936792","GID6936792","Flat5IR",78.66666667,117.6666667,6.666398925,100.6666667
"GID6936812","GID6936812","Flat5IR",75.66666667,115.6666667,6.843037015,101.3333333
"GID6936896","GID6936896","Flat5IR",79.33333333,116.3333333,6.264791578,100.6666667
"GID6936903","GID6936903","Flat5IR",79,116,6.085873971,95.66666667
"GID6936921","GID6936921","Flat5IR",82.66666667,120,6.618068001,104.6666667
"GID6936939","GID6936939","Flat5IR",79.33333333,121.6666667,6.305817454,95.33333333
"GID6936974","GID6936974","Flat5IR",80,120.6666667,6.706956848,102.3333333
"GID6937034","GID6937034","Flat5IR",80.33333333,118.3333333,7.236871574,107.3333333
"GID6937035","GID6937035","Flat5IR",77,118.3333333,6.754820604,96.66666667
"GID6937070","GID6937070","Flat5IR",73.66666667,115.6666667,5.676758088,99.33333333
"GID6937088","GID6937088","Flat5IR",78.66666667,119,7.116074118,102.6666667
"GID6937090","GID6937090","Flat5IR",79,120.6666667,6.994136814,104
"GID6937092","GID6937092","Flat5IR",80,120.6666667,7.650547178,108.6666667
"GID6937215","GID6937215","Flat5IR",83,121.3333333,6.740852818,106
"GID6937250","GID6937250","Flat5IR",77.66666667,119,6.531166181,98
"GID6937284","GID6937284","Flat5IR",80.66666667,120.6666667,6.471907361,102.6666667
"GID6937313","GID6937313","Flat5IR",82,120,6.511792784,98
"GID6937321","GID6937321","Flat5IR",85,121.6666667,5.673046691,102.3333333
"GID6937384","GID6937384","Flat5IR",79.33333333,117.6666667,6.919770478,101.6666667
"GID6937396","GID6937396","Flat5IR",77.66666667,116.6666667,6.746551508,105.3333333
"GID6937398","GID6937398","Flat5IR",78,118.6666667,6.533445871,106.3333333
"GID6937400","GID6937400","Flat5IR",77,116.3333333,6.764785234,109.6666667
"GID6937415","GID6937415","Flat5IR",79,118.3333333,5.7068984,100.3333333
"GID6937420","GID6937420","Flat5IR",79.66666667,118.6666667,7.35703971,110
"GID6937457","GID6937457","Flat5IR",75.33333333,115.6666667,5.915444586,99
"GID6937486","GID6937486","Flat5IR",78.33333333,117.3333333,6.59920507,94.33333333
"GID6937489","GID6937489","Flat5IR",78,117.6666667,6.3861001,96
"GID6937491","GID6937491","Flat5IR",77.33333333,118,6.478407463,95.33333333
"GID6937493","GID6937493","Flat5IR",80.33333333,120.3333333,6.32570116,96
"GID6937494","GID6937494","Flat5IR",79,119.3333333,6.221997523,96
"GID6937507","GID6937507","Flat5IR",77,117,6.469290916,105.3333333
"GID6937509","GID6937509","Flat5IR",77.66666667,117.6666667,6.563877613,105
"GID6937511","GID6937511","Flat5IR",76.66666667,116,6.950202643,105
"GID6937512","GID6937512","Flat5IR",77.33333333,117,6.838521673,103
"GID6937551","GID6937551","Flat5IR",79.33333333,119.3333333,7.040231763,107.6666667
"GID6937552","GID6937552","Flat5IR",80.33333333,121,6.987809793,101
"GID6937553","GID6937553","Flat5IR",80.66666667,122,6.927411156,104
"GID6937555","GID6937555","Flat5IR",76,116,7.098371956,101.3333333
"GID6937557","GID6937557","Flat5IR",76,115,6.796377682,100.6666667
"GID6937564","GID6937564","Flat5IR",73,112,6.158209229,110
"GID6937565","GID6937565","Flat5IR",80.66666667,120,6.404355046,102.6666667
"GID6937591","GID6937591","Flat5IR",82.66666667,122,6.519455136,103
"GID6937638","GID6937638","Flat5IR",81,120,6.448799589,102.6666667
"GID6937680","GID6937680","Flat5IR",77.66666667,118,6.737118982,102
"GID6937748","GID6937748","Flat5IR",81.66666667,122,6.383842526,100.3333333
"GID6937749","GID6937749","Flat5IR",83,124,6.399796889,100.3333333
"GID6937750","GID6937750","Flat5IR",83,125,6.422589252,98.33333333
"GID6937754","GID6937754","Flat5IR",82.33333333,122,6.323443949,98
"GID6937810","GID6937810","Flat5IR",82,122,6.734840009,103.6666667
"GID6937831","GID6937831","Flat5IR",81.66666667,119.3333333,6.349138402,100.3333333
"GID6937846","GID6937846","Flat5IR",77.66666667,116,6.774209795,99.66666667
"GID6937851","GID6937851","Flat5IR",82.66666667,121.3333333,6.497286552,104.3333333
"GID6937853","GID6937853","Flat5IR",84.33333333,122,5.529195249,104.3333333
"GID6937855","GID6937855","Flat5IR",82.66666667,121.6666667,6.268226642,101.3333333
"GID6937856","GID6937856","Flat5IR",81.66666667,120.6666667,6.557685672,104.6666667
"GID6937857","GID6937857","Flat5IR",82.33333333,121.6666667,6.378768369,106.6666667
"GID6937860","GID6937860","Flat5IR",75.33333333,113.6666667,5.879622792,100.3333333
"GID6937863","GID6937863","Flat5IR",82,121.6666667,6.517799519,101.6666667
"GID6937866","GID6937866","Flat5IR",78,116.3333333,5.338312245,104
"GID6937867","GID6937867","Flat5IR",77,117,6.562244305,107.3333333
"GID6937869","GID6937869","Flat5IR",82,122,6.487030669,106.6666667
"GID6937922","GID6937922","Flat5IR",79.66666667,117.6666667,7.395292789,106
"GID6937923","GID6937923","Flat5IR",79.66666667,117.6666667,6.950848485,100
"GID6937939","GID6937939","Flat5IR",80.66666667,121.3333333,6.521209619,107
"GID6937974","GID6937974","Flat5IR",78.33333333,117,7.333745556,107.6666667
"GID6938021","GID6938021","Flat5IR",84.33333333,123.6666667,6.688731283,109.3333333
"GID6938022","GID6938022","Flat5IR",83,124.3333333,6.771922313,108.6666667
"GID6938027","GID6938027","Flat5IR",80.33333333,121.3333333,6.469928009,104
"GID6938054","GID6938054","Flat5IR",74.33333333,115.6666667,6.649985099,111
"GID6938070","GID6938070","Flat5IR",80.33333333,120,6.557677493,102.6666667
"GID6938072","GID6938072","Flat5IR",75.66666667,116,6.475626189,103.6666667
"GID6938099","GID6938099","Flat5IR",75.66666667,113.6666667,6.173631946,98.33333333
"GID6938116","GID6938116","Flat5IR",76.33333333,116,5.902699429,104.3333333
"GID6938142","GID6938142","Flat5IR",76.33333333,114,5.858824912,107.6666667
"GID6938147","GID6938147","Flat5IR",80.33333333,119,6.929479972,103.3333333
"GID6938149","GID6938149","Flat5IR",77.66666667,118,6.799565669,103.6666667
"GID6938153","GID6938153","Flat5IR",77.66666667,116.6666667,5.855406092,100.3333333
"GID6938177","GID6938177","Flat5IR",81.66666667,122.3333333,5.477628455,101
"GID6938202","GID6938202","Flat5IR",86.33333333,124,6.431474819,106
"GID6938209","GID6938209","Flat5IR",83.66666667,122.3333333,6.743725515,106
"GID6938280","GID6938280","Flat5IR",76.66666667,116.3333333,5.915871617,101.6666667
"GID6938285","GID6938285","Flat5IR",76.66666667,116.3333333,5.98310726,100
"GID6938304","GID6938304","Flat5IR",82.33333333,123.3333333,5.19849235,109.3333333
"GID6938320","GID6938320","Flat5IR",75,115.3333333,6.176839744,110.6666667
"GID6938334","GID6938334","Flat5IR",80.66666667,118.3333333,6.69991653,108.3333333
"GID6938348","GID6938348","Flat5IR",79.66666667,118.3333333,7.101056227,104.6666667
"GID6938395","GID6938395","Flat5IR",82,122.6666667,6.09706783,108.6666667
"GID6938415","GID6938415","Flat5IR",81,122.3333333,6.13467498,104
"GID6938429","GID6938429","Flat5IR",81.33333333,123,6.483898222,105.3333333
"GID6938438","GID6938438","Flat5IR",82,120.3333333,5.553983615,107
"GID6938445","GID6938445","Flat5IR",77.66666667,123.3333333,5.934610675,102.3333333
"GID6938448","GID6938448","Flat5IR",82.33333333,121,6.520365705,110.3333333
"GID6938450","GID6938450","Flat5IR",81.66666667,122.6666667,6.389311402,103.6666667
"GID6938484","GID6938484","Flat5IR",79.66666667,118.3333333,6.591021158,109.3333333
"GID6938535","GID6938535","Flat5IR",82.33333333,123,6.082758975,111.3333333
"GID6938547","GID6938547","Flat5IR",81,121.6666667,5.854838672,103.6666667
"GID6938550","GID6938550","Flat5IR",81.66666667,120.6666667,5.658827368,100.3333333
"GID6938551","GID6938551","Flat5IR",86,123,5.987032732,104.3333333
"GID6938554","GID6938554","Flat5IR",79.66666667,120,6.422360518,107.3333333
"GID6938555","GID6938555","Flat5IR",82.33333333,122,6.061107215,109
"GID6938562","GID6938562","Flat5IR",82,121.3333333,6.458989469,112
"GID6938573","GID6938573","Flat5IR",76,116.3333333,6.162879496,102
"GID6938585","GID6938585","Flat5IR",79,119,6.869432313,104.3333333
"GID6938611","GID6938611","Flat5IR",80.66666667,120,6.803335766,106.3333333
"GID6938628","GID6938628","Flat5IR",81.66666667,119,6.421689236,108
